id,slug,name,normalized_name,description,ingredient_kind,foodon_id,wikidata_qid,wikipedia_title,dbpedia_uri,created_at,updated_at
ing-mealdb-725,runner-beans,Runner Beans,runner beans,"Runner beans are a type of climbing bean native to South America, known for their long, green pods with a robust flavor and slightly rough skin. They are popular in British cuisine and are grown from June to November, though they can also be started indoors earlier. While the pods are the main part consumed, they have edible red or other-colored flowers and contain purple seeds inside when mature. Key characteristics Appearance: Long, flat, green pods with a rough texture. The flowers are often red but can be other colors depending on the variety, such as white.Flavor: Stronger and more robust",Root Vegetable,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-726,trout,Trout,trout,"Trout are a group of freshwater fish belonging to the salmon family, known for being a popular game and food fish. They are carnivorous, feeding on insects, small fish, and other invertebrates, and are often distinguished from salmon by the presence of teeth on the roof of their mouth in a double row and an adipose fin. Trout are adaptable fish, with species living in various habitats, from clear rivers and lakes to the sea, and are an indicator of healthy aquatic environments.",Fish,FOODON_03411258,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-727,baby-pak-koi,Baby Pak Koi,baby pak koi,"Baby pak choi is a small, tender version of the Chinese cabbage variety pak choi (also known as bok choy) that is harvested while young and immature. It has a milder, sweeter flavor and a more delicate texture than full-sized pak choi, making it suitable for eating raw in salads or for quick cooking methods like steaming or stir-frying.",Root Vegetable,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-728,vermicelli-rice-noodles,Vermicelli Rice Noodles,vermicelli rice noodles,"Vermicelli rice noodles are very thin noodles made from rice flour and water, commonly used in East and Southeast Asian cuisine. They are delicate, absorb flavors well, and can be used in a variety of dishes like soups, salads, and stir-fries. They should not be confused with Italian-style vermicelli pasta or with cellophane noodles (glass noodles), which are made from starches like mung bean.",Pasta,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-729,raw-frozen-prawns,Raw Frozen Prawns,raw frozen prawns,"Raw frozen prawns are prawns that have been caught and frozen while still raw, often within hours to lock in freshness. They can be sold either peeled and deveined, or with the shell on, and are a convenient and versatile option for cooking a wide variety of dishes. Characteristics Raw state: The prawns have not been cooked before being frozen. Frozen: They are preserved by freezing, often individually quick frozen (IQF) or packed with a protective ice glaze to maintain quality. Peeled and/or shell-on: They are available in different forms, such as peeled, headless, or with the shell on, for c",Fish,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-730,galangal-paste,Galangal Paste,galangal paste,"Galangal paste is a pre-made blend of galangal, a pungent root from the ginger family, mixed with other ingredients like water, oil, and spices. It is used as a convenient way to add the distinct, peppery, and citrusy flavor of galangal to Southeast Asian dishes like curries, soups, and marinades. The paste has a flavor profile that is sharper and more citrusy than ginger. What it is Based on galangal: The primary ingredient is galangal, a root similar in appearance to ginger but with a more pungent, sharp, and citrusy taste. It is also known as ""Thai ginger"". Convenient and ready-to-use: Gala",Fish,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-731,lime-leaves,Lime Leaves,lime leaves,"Lime leaves, also known as makrut lime leaves, are fragrant, double-shaped leaves from a Southeast Asian citrus tree that are a key ingredient in cuisines like Thai and Malaysian. They have a distinctive citrus scent and a complex flavor, described as both bright and floral, and are used whole or finely chopped in dishes such as curries, soups, and stir-fries. The leaves have a shiny, dark green side and a porous, pale side, and their unique hourglass shape is formed by two leaves joined together at the stem.",Seasoning,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-732,egg-noodles,Egg Noodles,egg noodles,"Egg noodles are a type of noodle made from a mixture of wheat flour and eggs, formed into flat strips and cooked in boiling water. They are a staple in many cuisines and can be used in a wide variety of dishes, including soups, stir-fries, and casseroles. Unlike many other pastas made with only flour and water, their defining feature is the addition of eggs, which contributes to their soft, tender texture.",Pasta,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-733,chinese-leaf,Chinese Leaf,chinese leaf,"Chinese leaf, also known as napa cabbage or celery cabbage, is a type of Chinese cabbage with tightly wrapped, pale green leaves that have a crisp, succulent texture and a mild, slightly sweet flavor. It's a versatile ingredient in Asian cuisine, often used raw in salads, stir-fried for a brief period to retain its crunch, or added to soups and wraps.",Seasoning,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-734,five-spice-powder,Five Spice Powder,five spice powder,"Five-spice powder is a traditional Chinese seasoning blend of five or more spices, commonly including star anise, cloves, cinnamon, Sichuan peppercorns, and fennel seeds. While named for five ingredients, the exact mix can vary and often includes other spices like ginger, nutmeg, or cardamom. It adds a complex, sweet, and savory flavor, particularly to fatty meats like pork and duck.",Seasoning,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-735,brown-rice-noodle,Brown Rice Noodle,brown rice noodle,"Brown rice noodles are a versatile, gluten-free pasta alternative made from whole grain brown rice flour and water. They retain more nutrients like fiber, B vitamins, and minerals than white rice noodles and are used in a variety of dishes, from stir-fries and soups to salads.",Pasta,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-736,pak-choi,Pak Choi,pak choi,"Pak choi is a leafy green vegetable from the cabbage family, also known as bok choy. It has a mild flavor and features crunchy white or green stems and soft, oval green leaves. Commonly used in Asian cuisine, it is excellent in stir-fries, soups, and salads, and can also be steamed or roasted.",Root Vegetable,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-737,bamboo-shoot,Bamboo Shoot,bamboo shoot,"Bamboo shoots are the edible, young sprouts of the bamboo plant, harvested from underground stems. They are a popular vegetable in many Asian cuisines and are used in a variety of dishes, such as stir-fries, soups, and curries, primarily for their mild flavor and crunchy texture. They are available fresh, dried, or canned, but most raw shoots must be thoroughly cooked before consumption.",Root Vegetable,FOODON_00005324,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-738,knafeh,Knafeh,knafeh,"Knafeh is a traditional Middle Eastern dessert made with layers of shredded filo dough (kataifi) filled with sweet cheese and soaked in a sugar-based syrup called attar. The dessert is popular across the Arab world, especially in the Levant, and is known for its crispy exterior and gooey, cheesy interior. It is often garnished with pistachios.",Root Vegetable,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-739,arabic-rice,Arabic Rice,arabic rice,"Arabic rice is a Middle Eastern rice dish prepared by first toasting fine vermicelli noodles, then cooking them with long-grain rice in a pilaf-style method. It's a common and versatile side dish, often made with clarified butter or olive oil, and can be served plain or with added ingredients like nuts or vegetables.",Rice,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-740,hail,Hail,hail,"""Hail food"" can refer to either the cuisine of the Hail region of Saudi Arabia or a specific dish called Keubaibat Hail, which is rice wrapped in grape leaves",Rice,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-741,mixture-powder,Mixture Powder,mixture powder,"A mixture powder is a blend of different powdered substances for a specific purpose, most commonly a combination of spices used as a base for curries. In cooking, it provides a consistent, foundational flavor, with chefs often customizing their own unique blends. In other industries like pharmaceuticals or materials science, it refers to a mechanical combination of different powders that have complementary properties.",Seasoning,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-742,chuck-roast,Chuck Roast,chuck roast,"Chuck roast is a flavorful cut of beef from the cow's shoulder, which is a heavily worked muscle, making it rich in flavor but also tough. It is best cooked using slow and low-heat methods like braising or stewing, as this breaks down the connective tissues and results in tender, fall-apart meat. It is a versatile cut that can also be used for ground beef, or when trimmed and cut differently, can yield tender steaks like the chuck eye. Characteristics and uses Flavor: Because it comes from a well-exercised muscle, chuck roast is known for its deep, beefy flavor. Toughness: The toughness comes ",Meat,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-743,ground-clove,Ground Clove,ground clove,"Clove powder is a ground spice made from the dried flower buds of the Syzygium aromaticum tree. It has a strong, aromatic flavor with warm, sweet, and slightly bitter notes, and is used in both sweet and savory dishes like baked goods, curries, and mulled wine. It is more pungent than whole cloves and should be used in moderation. Key characteristics Origin: Dried flower buds from the clove tree, native to the Maluku Islands of Indonesia. Flavor: A warm, aromatic, spicy, and slightly bitter taste, stronger when ground than whole. Appearance: A fine, brown powder. Common uses Baking: Adds a war",Seasoning,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-mealdb-744,ground-cardomom,Ground Cardomom,ground cardomom,"Ground cardamom is a spice made from the finely ground seeds of the cardamom plant, known for its complex sweet, spicy, and citrusy flavor. It is used in a wide variety of sweet and savory dishes, including Indian curries, Scandinavian pastries, baked goods, and coffee and tea blends. What it is A spice from the seeds: Ground cardamom is made by powdering the seeds of the green cardamom plant. Complex flavor: It has a unique and aromatic flavor profile that is both sweet and spicy, often with citrus and eucalyptus-like notes. Culinary uses Sweet dishes: It is a common ingredient in baking, des",Seasoning,,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
