id,slug,name,normalized_name,description,dish_family_id,primary_category_id,primary_cuisine_id,wikidata_qid,wikipedia_title,dbpedia_uri,origin_text,is_notable,created_at,updated_at
dish-wd-q2495505,macaroni-casserole,macaroni casserole,macaroni casserole,Canonical starter dish entry for macaroni casserole. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q2495505,cat-pasta-dishes-18ec3e4d,,Q2495505,Macaroni casserole,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q11339918,macaroni-salad,macaroni salad,macaroni salad,Canonical starter dish entry for macaroni salad. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q11339918,cat-pasta-dishes-18ec3e4d,,Q11339918,Macaroni salad,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q12971248,macaroni-soup,macaroni soup,macaroni soup,Canonical starter dish entry for macaroni soup. Origin: Italy. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q12971248,cat-pasta-dishes-18ec3e4d,cui-wd-q192786,Q12971248,Macaroni soup,,Italy,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q60760532,mache,Mache,mache,Canonical starter dish entry for Mache. Origin: Philippines. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q60760532,,cui-wd-q1520796,Q60760532,Mache (food),,Philippines,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q6723517,machh-bhaja,Machh bhaja,machh bhaja,Canonical starter dish entry for Machh bhaja. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q6723517,,,Q6723517,Machh bhaja,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q9026659,macun-sekeri,macun şekeri,macun sekeri,Canonical starter dish entry for macun şekeri. Origin: Turkey. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q9026659,,cui-wd-q654493,Q9026659,Macun,,Turkey,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q12496028,madumongso,Madumongso,madumongso,Canonical starter dish entry for Madumongso. Associated cuisine: Indonesian cuisine. Origin: Indonesia. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q12496028,,cui-wd-q787497,Q12496028,Madumongso,,Indonesia,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q6585018,mafrum,Mafrum,mafrum,Canonical starter dish entry for Mafrum. Associated cuisine: Libyan cuisine. Origin: Libya. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q6585018,,,Q6585018,Mafrum,,Libya,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q6729605,magaj,Magaj,magaj,Canonical starter dish entry for Magaj. Origin: India. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q6729605,,cui-wd-q192087,Q6729605,Maghaz,,India,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q535064,magiritsa,magiritsa,magiritsa,Canonical starter dish entry for magiritsa. Origin: Greece. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q535064,,cui-wd-q744027,Q535064,Magiritsa,,Greece,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q17634577,mahjouba,mahjouba,mahjouba,Canonical starter dish entry for mahjouba. Origin: Algeria. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q17634577,,cui-wd-q3006881,Q17634577,Mahdjouba,,Algeria,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q96742825,makaroni-schotel,makaroni schotel,makaroni schotel,Canonical starter dish entry for makaroni schotel. Origin: Indonesia. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q96742825,,cui-wd-q787497,Q96742825,Macaroni schotel,,Indonesia,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q6738866,makchang-gui,makchang-gui,makchang gui,Canonical starter dish entry for makchang-gui. Associated cuisine: Korean cuisine. Origin: Korea. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q6738866,,cui-wd-q647500,Q6738866,Makchang,,Korea,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q1286804,makkaraperunat,Makkaraperunat,makkaraperunat,Canonical starter dish entry for Makkaraperunat. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q1286804,,,Q1286804,Makkaraperunat,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q18883046,mala-hot-pot,mala hot pot,mala hot pot,Canonical starter dish entry for mala hot pot. Origin: People's Republic of China. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q18883046,cat-stews-ce00fa93,,Q18883046,Chongqing hot pot,,People's Republic of China,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q1886687,malakoff,Malakoff,malakoff,Canonical starter dish entry for Malakoff. Origin: Switzerland. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q1886687,,,Q1886687,Malakoff (food),,Switzerland,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q20060232,mallung,Mallung,mallung,Canonical starter dish entry for Mallung. Origin: Sri Lanka. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q20060232,,cui-wd-q2234037,Q20060232,Mallung,,Sri Lanka,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q2716518,maltesers,Maltesers,maltesers,Canonical starter dish entry for Maltesers. Origin: Malta. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q2716518,,,Q2716518,Maltesers,,Malta,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q1887892,maluns,Maluns,maluns,Canonical starter dish entry for Maluns. Origin: Austria. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q1887892,,cui-wd-q42029,Q1887892,Maluns,,Austria,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q6745480,mamba,Mamba,mamba,Canonical starter dish entry for Mamba. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q6745480,,,Q6745480,Mamba (candy),,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q13018870,mamuang-kuan,Mamuang kuan,mamuang kuan,Canonical starter dish entry for Mamuang kuan. Origin: Thailand. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q13018870,,cui-wd-q841984,Q13018870,Mamuang kuan,,Thailand,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q6747617,manchow-soup,Manchow soup,manchow soup,Canonical starter dish entry for Manchow soup. Associated cuisine: Indian Chinese cuisine. Origin: India. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q6747617,cat-soups-58c2caa7,cui-wd-q192087,Q6747617,Manchow soup,,India,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q284983,mandu,mandu,mandu,Canonical starter dish entry for mandu. Origin: Goryeo. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q284983,,,Q284983,Mandu (food),,Goryeo,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q28154305,mangalorean-chicken-sukka,Mangalorean Chicken Sukka,mangalorean chicken sukka,Canonical starter dish entry for Mangalorean Chicken Sukka. Origin: India. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q28154305,,cui-wd-q192087,Q28154305,Mangalorean chicken sukka,,India,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q60740781,mango-float,mango float,mango float,Canonical starter dish entry for mango float. Origin: Philippines. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q60740781,,cui-wd-q1520796,Q60740781,Mango float,,Philippines,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q13013369,mango-sticky-rice,mango sticky rice,mango sticky rice,Canonical starter dish entry for mango sticky rice. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q13013369,cat-rice-dishes-e5a0eea5,,Q13013369,Mango sticky rice,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q3286616,mantecadas-de-astorga,Mantecadas de Astorga,mantecadas de astorga,Canonical starter dish entry for Mantecadas de Astorga. Origin: Spain. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q3286616,,cui-wd-q622512,Q3286616,Mantecada,,Spain,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q262796,manti,manti,manti,Canonical starter dish entry for manti. Origin: Xinjiang. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q262796,,,Q262796,Manti (food),,Xinjiang,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q12496810,manuk-napinadar,Manuk Napinadar,manuk napinadar,Canonical starter dish entry for Manuk Napinadar. Associated cuisine: Indonesian cuisine. Origin: Indonesia. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q12496810,,cui-wd-q787497,Q12496810,Manuk napinadar,,Indonesia,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q6754314,maque-choux,maque choux,maque choux,Canonical starter dish entry for maque choux. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q6754314,,,Q6754314,Maque choux,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q100320697,margi-special,Margi special,margi special,Canonical starter dish entry for Margi special. Origin: Nigeria. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q100320697,,cui-wd-q7033037,Q100320697,Marghi special,,Nigeria,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q5062050,marianne,Marianne,marianne,Canonical starter dish entry for Marianne. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q5062050,,,Q5062050,Marianne (candy),,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q3849360,maritozzo,maritozzo,maritozzo,Canonical starter dish entry for maritozzo. Origin: Italy. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q3849360,,cui-wd-q192786,Q3849360,Maritozzo,,Italy,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q138337365,maroi-bori-thongba,Maroi Bori Thongba,maroi bori thongba,Canonical starter dish entry for Maroi Bori Thongba. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q138337365,,,Q138337365,Maroi bori thongba,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q2047314,maror,Maror,maror,Canonical starter dish entry for Maror. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q2047314,,,Q2047314,Maror,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q77501769,marquesita,Marquesita,marquesita,Canonical starter dish entry for Marquesita. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q77501769,,,Q77501769,Marquesita,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q982758,marraqueta,Marraqueta,marraqueta,Canonical starter dish entry for Marraqueta. Origin: Bolivia. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q982758,,,Q982758,Marraqueta,,Bolivia,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q6779865,mary-jane,Mary Jane,mary jane,Canonical starter dish entry for Mary Jane. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q6779865,,,Q6779865,Mary Jane (candy),,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q137908295,maryland-crab-soup,Maryland crab soup,maryland crab soup,Canonical starter dish entry for Maryland crab soup. Origin: United States. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q137908295,cat-soups-58c2caa7,cui-american-60d23958,Q137908295,Maryland crab soup,,United States,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q137921897,masa,Masa,masa,Canonical starter dish entry for Masa. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q137921897,,,Q137921897,Masa (Nigerian food),,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q322787,mashed-potato,mashed potato,mashed potato,Canonical starter dish entry for mashed potato. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q322787,,,Q322787,Mashed potato,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q60760541,masi,Masi,masi,Canonical starter dish entry for Masi. Origin: Philippines. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q60760541,,cui-wd-q1520796,Q60760541,Masi (food),,Philippines,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q132132567,maskurolhi,Maskurolhi,maskurolhi,Canonical starter dish entry for Maskurolhi. Origin: Maldives. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q132132567,,,Q132132567,Maskurolhi,,Maldives,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q12553023,mastava,Mastava,mastava,Canonical starter dish entry for Mastava. Associated cuisine: Cuisine of Uzbekistan. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q12553023,,,Q12553023,Mastava,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q96742694,matapa,matapa,matapa,Canonical starter dish entry for matapa. Origin: Mozambique. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q96742694,,,Q96742694,Matapa,,Mozambique,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q6528443,mataz,Mataz,mataz,Canonical starter dish entry for Mataz. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q6528443,,,Q6528443,Mataz,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q1626853,matoke,Matoke,matoke,Canonical starter dish entry for Matoke. Origin: Uganda. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q1626853,,,Q1626853,Matoke,,Uganda,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q6789614,mattar-paneer,Mattar paneer,mattar paneer,Canonical starter dish entry for Mattar paneer. Origin: India. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q6789614,cat-vegetable-and-legume-mains-b836795b,cui-wd-q192087,Q6789614,Matar paneer,,India,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q2654880,matzah-brei,matzah brei,matzah brei,Canonical starter dish entry for matzah brei. Associated cuisine: Jewish cuisine. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q2654880,,,Q2654880,Matzah brei,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q1131897,mazamorra,Mazamorra,mazamorra,Canonical starter dish entry for Mazamorra. Origin: Latin America. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q1131897,,,Q1131897,Mazamorra,,Latin America,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q3853270,mazzerelle,Mazzerelle,mazzerelle,Canonical starter dish entry for Mazzerelle. Origin: Italy. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q3853270,,cui-wd-q192786,Q3853270,Mazzarelle,,Italy,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q6799964,mcarabia,McArabia,mcarabia,Canonical starter dish entry for McArabia. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q6799964,,,Q6799964,McArabia,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q111940640,mcplant,McPlant,mcplant,Canonical starter dish entry for McPlant. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q111940640,,,Q111940640,McPlant,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q85784605,mcveggie,McVeggie,mcveggie,Canonical starter dish entry for McVeggie. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q85784605,,,Q85784605,McVeggie,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q5367573,meat-pie,meat pie,meat pie,Canonical starter dish entry for meat pie. Origin: Italy. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q5367573,cat-pies-and-pastries-eefde59e,cui-wd-q192786,Q5367573,Meat pie,,Italy,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q97101726,meatball-noodles,Meatball noodles,meatball noodles,Canonical starter dish entry for Meatball noodles. Origin: Indonesia. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q97101726,cat-noodle-dishes-f57723d0,cui-wd-q787497,Q97101726,Mie bakso,,Indonesia,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q104698217,mebos,Mebos,mebos,Canonical starter dish entry for Mebos. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q104698217,,,Q104698217,Mebos,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q20726175,medfouna,Medfouna,medfouna,Canonical starter dish entry for Medfouna. Associated cuisine: Moroccan cuisine. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q20726175,,,Q20726175,Medfouna,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q6807955,mefun,Mefun,mefun,Canonical starter dish entry for Mefun. Origin: Japan. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q6807955,,cui-wd-q234138,Q6807955,Mefun,,Japan,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q11343150,mehallabiyya,mehallabiyya,mehallabiyya,Canonical starter dish entry for mehallabiyya. Origin: Iran. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q11343150,,cui-wd-q9943666,Q11343150,Muhallebi,,Iran,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q1920415,menemen,menemen,menemen,Canonical starter dish entry for menemen. Origin: Turkey. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q1920415,,cui-wd-q654493,Q1920415,Menemen (food),,Turkey,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q1046535,mentos,Mentos,mentos,Canonical starter dish entry for Mentos. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q1046535,,,Q1046535,Mentos,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q6817675,menudo,Menudo,menudo,Canonical starter dish entry for Menudo. Origin: Mexico. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q6817675,,cui-wd-q207965,Q6817675,Menudo (Mexican soup),,Mexico,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q6817673,menudo,Menudo,menudo,Canonical starter dish entry for Menudo. Origin: Philippines. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q6817673,,cui-wd-q1520796,Q6817673,Menudo (Filipino stew),,Philippines,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q136514395,mercato-metropolitano-in-elephant-and-castle,Mercato Metropolitano in Elephant and Castle,mercato metropolitano in elephant and castle,Canonical starter dish entry for Mercato Metropolitano in Elephant and Castle. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q136514395,,,Q136514395,Mercato Metropolitano,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q1146477,merci,Merci,merci,Canonical starter dish entry for Merci. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q1146477,,,Q1146477,Merci (candy),,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q18595468,merveilleux,merveilleux,merveilleux,Canonical starter dish entry for merveilleux. Origin: Belgium. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q18595468,,cui-belgian-f69a2115,Q18595468,Merveilleux (dessert),,Belgium,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q3082973,mesclun,Mesclun,mesclun,Canonical starter dish entry for Mesclun. Associated cuisine: cuisine niçoise. Origin: France. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q3082973,,cui-wd-q6661,Q3082973,Mesclun,,France,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
